id,title,desc,loc,date,tags
14336,American Foodways: The Jewish Contribution,"Highlighting Jewish contributions to American culinary history from 1660 to 2013, this exhibit includes Jewish-American charity cookbooks representing all fifty states from the Janice Bluestein Longone Culinary Archive at the University of Michigan Library. Many other treasures will also be on display, including the first Jewish cookbook published in America (1871). Original early works will be on display in the Audubon Room, with examples of 20th and 21st century items in the North Lobby cases of the Hatcher Library. Curated by Jan Longone, Adjunct Curator in the U-M Special Collections Library, and Avery Robinson, Graduate Student in Judaic Studies, the exhibit is available during Audubon Room hours: Mon-Fri 8:30am-7pm, Sat 10am-6pm, Sun 1-7pm. Please join us for an exhibit lecture and reception on September 24 at 4:00 p.m.",Map Harlan Hatcher Graduate Library - Audubon Room,"['2013-09-04 8:30', '2013-09-05 8:30', '2013-09-06 8:30', '2013-09-07 10:00', '2013-09-08 13:00', '2013-09-09 8:30', '2013-09-10 8:30', '2013-09-11 8:30', '2013-09-12 8:30', '2013-09-13 8:30', '2013-09-14 10:00', '2013-09-15 13:00', '2013-09-16 8:30', '2013-09-17 8:30', '2013-09-18 8:30', '2013-09-19 8:30', '2013-09-20 8:30', '2013-09-21 10:00', '2013-09-22 13:00', '2013-09-23 8:30', '2013-09-24 8:30', '2013-09-25 8:30', '2013-09-26 8:30', '2013-09-27 8:30', '2013-09-28 10:00', '2013-09-29 13:00', '2013-09-30 8:30', '2013-10-01 8:30', '2013-10-02 8:30', '2013-10-03 8:30', '2013-10-04 8:30', '2013-10-05 10:00', '2013-10-06 13:00', '2013-10-07 8:30', '2013-10-08 8:30', '2013-10-09 8:30', '2013-10-10 8:30', '2013-10-11 8:30', '2013-10-12 10:00', '2013-10-13 13:00', '2013-10-14 8:30', '2013-10-15 8:30', '2013-10-16 8:30', '2013-10-17 8:30', '2013-10-18 8:30', '2013-10-19 10:00', '2013-10-20 13:00', '2013-10-21 8:30', '2013-10-22 8:30', '2013-10-23 8:30', '2013-10-24 8:30', '2013-10-25 8:30', '2013-10-26 10:00', '2013-10-27 13:00', '2013-10-28 8:30', '2013-10-29 8:30', '2013-10-30 8:30', '2013-10-31 8:30', '2013-11-01 8:30', '2013-11-02 10:00', '2013-11-03 13:00', '2013-11-04 8:30', '2013-11-05 8:30', '2013-11-06 8:30', '2013-11-07 8:30', '2013-11-08 8:30', '2013-11-09 10:00', '2013-11-10 13:00', '2013-11-11 8:30', '2013-11-12 8:30', '2013-11-13 8:30', '2013-11-14 8:30', '2013-11-15 8:30', '2013-11-16 10:00', '2013-11-17 13:00', '2013-11-18 8:30', '2013-11-19 8:30', '2013-11-20 8:30', '2013-11-21 8:30', '2013-11-22 8:30', '2013-11-23 10:00', '2013-11-24 13:00', '2013-11-25 8:30', '2013-11-26 8:30', '2013-11-27 8:30', '2013-11-30 10:00', '2013-12-01 13:00', '2013-12-02 8:30', '2013-12-03 8:30', '2013-12-04 8:30', '2013-12-05 8:30', '2013-12-06 8:30', '2013-12-07 10:00', '2013-12-08 13:00']","['Culinary', 'Food', 'Jewish community', 'Jewish studies', 'University library']"
14435,CSAS Scholarly Lecture Series,"Amita Baviskar, Associate Professor of Sociology, Institute of Economic Growth In the last three decades, although India has witnessed radical shifts in the modes of producing and consuming food, this has stimulated surprisingly little analytical attention. The changing political economy of food production and consumption and its role in reshaping social identities and agrarian environments remains remarkably understudied. This lecture outlines the preliminary contours of a project that attempts to analyze some of these shifts through a selective discussion of changing food practices in post-Independence western India. It delineates the widening circuits of food as a commodity form within the home and outside, spanned by the growth of processed foods and practices of 'eating out'. It outlines the changing signification of food practices for different social groups, and considers some potential health and ecological implications arising from the transformation. It makes the case for focused attention on food as a way of understanding social change in India.",Map School of Social Work Building - 1644,['2013-09-17 16:00'],"['Food', 'India', 'Sociology']"
15076,Where Harry met Sally: the Jewish deli in America,"Ted Merwin, professor of Religion and Judaic Studies at Dickinson College, explores the evolution of the deli, which came from Germany and Eastern Europe, and how it developed in America into a neighborhood institution on par with (or perhaps beyond) the synagogue. He also discusses how music, film, and television have formalized the deli as an icon of Jewish experience, redefining the boundaries between Jews and non-Jews in American society.",Map Harlan Hatcher Graduate Library - Gallery,['2013-11-20 19:00'],"['Food', 'Judaic studies', 'Library']"
15126,Food Day Focuses on Farmworker Justice: The Harvest/La Cosecha,"Do you know where your food comes from and who works to get it to your table? Join us for refreshments and a screening of the film The Harvest/La Cosecha, followed by a panel discussion. Panelists include Dr. Andrew Jones, assistant professor of environmental health sciences, School of Public Health; Dr. Jorge Delva, professor of social work and associate dean, School of Social Work; and Elaine Ezekiel, training and development specialist at MHP. Food Day is a nationwide celebration of healthy, affordable, and sustainably produced food and a grassroots campaign for better food policies.",Map Harlan Hatcher Graduate Library - Gallery in Room 100,['2013-10-23 17:00'],"['Farm', 'Food', 'Food sustainability', 'Justice', 'Library']"
15205,Tasting Chocolates From the Americas and the Caribbean--OLLI Study Group (50+),"This one-session class will be devoted to exploring the unique flavors and aromas of chocolates grown in South and Central America and the Caribbean, where some of the best cocoa beans in the world are grown. Presented by Sid Kaufman.","Off Campus Location - Turner Senior Resource Center, 2401 Plymouth Rd",['2013-11-07 14:30'],"['Food', 'Latin america', 'Lifelong learning', 'Retirement']"
17847,Go Blue Mix!,"Join UMix Late Night on Ingalls Mall and the Diag for Go Blue Mix! Race in our inflatable obstacle course, climb the Rock Wall, soar to new heights on the Euro Bungy, and enjoy live music and food. At dusk, watch the summer blockbuster ""Captain America: Winter Solider"" on the big screen under the stars. Event is open to all University of Michigan students with a valid MCard.",Map Ingalls Mall,['2014-08-30 19:30'],"['Cci', 'Film', 'Food', 'Free', 'Games', 'Social', 'Umix', 'Welcometomichigan']"
17856,House of UMix,"Join UMix Late Night in the Michigan Union for free food, a screening of the film ""Jersey Boys,"" and fun activities! Representatives from IKEA will be present for a chance to win prizes, including gift cards to IKEA. Event is open to all University of Michigan students with a valid MCard.",Map Michigan Union,"['2014-09-05 22:00', '2014-09-06 0:00']","['Cci', 'Film', 'Food', 'Free', 'Umix', 'Welcometomichigan']"
17857,Go North! Block Party,"Join us for this great event on the North Campus Diag featuring live performances, games, crafts, activities, food and more! You don't want to miss it! Free and open to UM students.",Map Diag - North Campus,['2014-09-06 15:00'],"['Cci', 'Food', 'Free', 'Games', 'North campus', 'Welcometomichigan']"
17860,Escapade 2014,"Join us for this year's ESCAPADE, an evening of food and fun in the Michigan Union, during Welcome To Michigan. This year’s event is on Friday, August 29, from 8:00-11:00pm.",Map Michigan Union - Entire Building,['2014-08-29 20:00'],"['Food', 'Free', 'Welcometomichigan']"
17862,Go Blue! Tailgate & Watch Party,Bring your friends and come watch the Michigan at Notre Dame football game. Our tailgate begins at 7pm with kick-off set for 7:30pm. Free and open to UM students.,Map Diag - North Campus,['2014-09-06 19:00'],"['Athletics', 'Cci', 'Food', 'Free', 'North campus', 'Welcometomichigan']"
17871,Sports and the University,"Sport is deeply interwoven with institutions of higher education in America today. Sports—as intramural and intercollegiate activities for students, as a segment of the entertainment industry within American society, as cultural objects of intense popular interest and media coverage, and as research subjects for faculty and students in a varied and expanding range of disciplines, whether at major public research institutions or small, private liberal arts colleges—are indisputably a central aspect of the landscape of American higher education. The value of sport in the university context, however, is not beyond dispute.On the contrary, as sports play an ever greater role in higher education and in American society, debates have arisen, on the pages of daily newspapers and specialized academic journals, about their role and the costs and benefits they carry—from financial to educational, physical to cultural to moral. These questions, furthermore, intersect in complex ways with broader social issues related to gender, race, and sexual orientation, and the symposium will seek to shed light on the ways in which approaches to and assessments of the question of value change when these factors are taken into account. SCHEDULE Keynote Lectures on Friday, November 14 4:00pm Lecture by Amy Perko, Executive Director of the Knight Commission on Intercollegiate Athletics 5:00pm Lecture by Taylor Branch, historian and author of numerous books and articles, including ""The Shame of College Sports,"" ""Why Scholarships Don't Count as Payment for College Athletes,"" and ""Why I Can't Get Excited About the NCAA's New Reforms"" Saturday, November 15 10:30am: Economics Rodney Fort - What Can We Know About College Sports Financial Data? Lawrence Kahn - The Economics of the NCAA:  Cartels and Amateur Sports. Stephen F. Ross - The Contested Values of College Sport: How Economists Can Help Lawyers and Policymakers 12:00pm: Well-Being Rebecca Hasson - Sport: An Investment in Human Health, Well-Being, and Capital Billy Hawkins - Collegiate Spectator Sports and Institution Building Jane Ruseski - Exploring the Role of University Sponsored Sport on Health and Well-Being: An Economic Perspective 2:15pm: Education Yago Colás - Fan, Scholar, Teacher: Ambiguities of Value Where Sport Meets the Classroom Jimmy King - The Politics of Sport and Higher Education: A Player's Perspective Rob Sellers - Opportunity or Exploitation: The Case of African American Student-Athletes and Intercollegiate Athletics 3:45pm: Ethics Bruce Berglund -  Big-Time Sports and Student Recruiting: Enrollments, Budgets, and Social Justice at the Public University Jack Hamilton - Young Men, Old Money: Professional Sports' Amateurism Problem William Morgan - Markets and Intercollegiate Sports: How Not to Solve an Ethical Problem 5:00pm: Closing Remarks This event sponsored by the Department of Comparative Literature, the LSA Theme Semester, the School of Kinesiology, the Department of Psychology, the Department of History, the Institute for the Humanities, the Department of American Culture, the Department of Afroamerican and African Studies, the U-M Office of Research, Rackham Graduate School, and the College of Literature, Science, and the Arts. Event organization by Yago Colàs, Stefan Szymanski, and Silke-Maria Weineck.",Map Harlan Hatcher Graduate Library - Gallery (Room 100),"['2014-11-14 16:00', '2014-11-15 10:30']","['Athletics', 'Culture', 'Economics', 'Education', 'Food', 'Free', 'Health & wellness', 'Kinesiology', 'Multicultural', 'Philosophy', 'Rec sports', 'Theme semester']"
